problem,age,gender,time,location,pain,fever,vomit,swelling,diarrhea,blood_stool,risks,er,urgent,primary,nothing,recommendation
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,true,false,false,true,false,true,9,6,4,9,Primary Doctor
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,true,false,false,false,false,true,7,7,2,6,Primary Doctor
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,true,false,true,true,true,false,8,6,2,9,Urgent Care
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,true,false,true,false,true,false,8,7,3,6,Primary Doctor
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,true,false,true,true,false,false,8,8,2,9,Primary Doctor
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,true,false,true,false,false,false,8,6,5,5,Primary Doctor
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,true,false,false,true,true,false,9,8,2,9,Nothing
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,true,false,false,false,true,false,8,8,5,7,Emergency Room
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,true,false,false,true,false,false,7,6,3,9,Emergency Room
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,true,false,false,false,false,false,8,8,5,10,Primary Doctor
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,false,false,true,true,true,true,7,7,4,8,Urgent Care
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,false,false,true,false,true,true,8,6,6,8,Urgent Care
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,false,false,true,true,false,true,9,8,3,8,Urgent Care
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,false,false,true,false,false,true,8,6,6,8,Nothing
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,false,false,false,true,true,true,7,6,6,7,Nothing
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,false,false,false,false,true,true,9,8,2,6,Urgent Care
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,false,false,false,true,false,true,9,6,3,6,Emergency Room
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,false,false,false,false,false,true,9,6,2,7,Nothing
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,false,false,true,true,true,false,9,6,4,5,Primary Doctor
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,false,false,true,false,true,false,7,6,6,7,Emergency Room
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,false,false,true,true,false,false,7,7,5,7,Nothing
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,false,false,true,false,false,false,8,7,3,9,Urgent Care
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,false,false,false,true,true,false,8,7,6,8,Emergency Room
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,false,false,false,false,true,false,9,8,4,8,Emergency Room
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,false,false,false,true,false,false,8,8,5,7,Emergency Room
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,4-7,false,false,false,false,false,false,8,6,2,5,Primary Doctor
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,true,true,true,true,true,9,8,4,7,Emergency Room
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,true,true,false,true,true,9,8,4,8,Urgent Care
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,true,true,true,false,true,9,8,2,5,Nothing
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,true,true,false,false,true,9,6,3,9,Emergency Room
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,true,false,true,true,true,9,6,3,7,Urgent Care
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,true,false,false,true,true,7,6,3,6,Urgent Care
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,true,false,true,false,true,8,7,6,7,Nothing
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,true,false,false,false,true,9,7,3,10,Urgent Care
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,true,true,true,true,false,7,7,5,7,Urgent Care
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,true,true,false,true,false,7,8,5,5,Emergency Room
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,true,true,true,false,false,8,8,4,9,Nothing
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,true,true,false,false,false,8,6,2,7,Primary Doctor
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,true,false,true,true,false,9,7,6,10,Nothing
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,true,false,false,true,false,9,8,5,10,Nothing
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,true,false,true,false,false,9,7,4,8,Primary Doctor
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,true,false,false,false,false,8,6,3,8,Nothing
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,true,true,true,true,true,7,7,6,6,Emergency Room
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,true,true,false,true,true,9,7,5,6,Primary Doctor
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,true,true,true,false,true,7,6,5,6,Emergency Room
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,true,true,false,false,true,8,6,6,8,Nothing
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,true,false,true,true,true,8,6,5,5,Primary Doctor
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,true,false,false,true,true,9,7,5,9,Nothing
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,true,false,true,false,true,7,6,2,6,Urgent Care
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,true,false,false,false,true,8,7,6,6,Emergency Room
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,true,true,true,true,false,9,7,6,5,Nothing
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,true,true,false,true,false,9,7,3,9,Emergency Room
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,true,true,true,false,false,8,8,4,8,Urgent Care
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,true,true,false,false,false,9,8,5,6,Nothing
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,true,false,true,true,false,9,7,3,5,Emergency Room
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,true,false,false,true,false,9,7,4,10,Primary Doctor
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,true,false,true,false,false,7,6,2,6,Emergency Room
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,true,false,false,false,false,9,8,4,5,Primary Doctor
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,false,true,true,true,true,8,7,2,10,Urgent Care
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,false,true,false,true,true,8,7,6,5,Urgent Care
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,false,true,true,false,true,8,8,3,10,Nothing
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,false,true,false,false,true,8,6,3,5,Urgent Care
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,false,false,true,true,true,7,7,6,5,Emergency Room
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,false,false,false,true,true,8,7,4,7,Nothing
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,false,false,true,false,true,9,6,5,9,Nothing
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,false,false,false,false,true,7,6,6,7,Primary Doctor
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,false,true,true,true,false,9,6,4,8,Nothing
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,false,true,false,true,false,8,8,4,9,Urgent Care
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,false,true,true,false,false,8,8,3,8,Primary Doctor
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,false,true,false,false,false,9,8,6,6,Primary Doctor
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,false,false,true,true,false,7,7,5,8,Primary Doctor
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,false,false,false,true,false,9,6,2,8,Urgent Care
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,false,false,true,false,false,8,8,4,5,Emergency Room
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,true,false,false,false,false,false,9,6,5,7,Urgent Care
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,false,true,true,true,true,8,7,5,9,Nothing
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,false,true,false,true,true,7,8,5,7,Urgent Care
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,false,true,true,false,true,9,7,4,8,Urgent Care
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,false,true,false,false,true,7,7,3,9,Primary Doctor
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,false,false,true,true,true,9,6,4,10,Primary Doctor
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,false,false,false,true,true,9,8,2,8,Primary Doctor
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,false,false,true,false,true,8,6,6,10,Primary Doctor
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,false,false,false,false,true,7,6,3,6,Emergency Room
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,false,true,true,true,false,7,7,5,5,Nothing
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,false,true,false,true,false,8,8,4,9,Nothing
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,false,true,true,false,false,7,7,4,6,Nothing
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,false,true,false,false,false,8,7,4,10,Primary Doctor
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,false,false,true,true,false,8,8,5,9,Emergency Room
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,false,false,false,true,false,7,7,2,7,Urgent Care
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,false,false,true,false,false,7,8,3,5,Primary Doctor
abdomen,18 – 45,male,4-7 days,Right Upper Quadrant,4-7,false,false,false,false,false,false,7,7,2,8,Urgent Care
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,true,true,true,true,true,9,8,3,7,Emergency Room
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,true,true,false,true,true,7,7,3,6,Primary Doctor
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,true,true,true,false,true,8,7,6,5,Emergency Room
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,true,true,false,false,true,7,6,6,7,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,true,false,true,true,true,9,6,3,9,Primary Doctor
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,true,false,false,true,true,7,7,3,9,Primary Doctor
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,true,false,true,false,true,9,7,3,6,Primary Doctor
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,true,false,false,false,true,8,6,2,8,Urgent Care
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,true,true,true,true,false,9,7,3,8,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,true,true,false,true,false,7,7,2,5,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,true,true,true,false,false,7,7,3,6,Primary Doctor
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,true,true,false,false,false,8,8,3,9,Urgent Care
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,true,false,true,true,false,8,7,4,8,Primary Doctor
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,true,false,false,true,false,9,7,4,7,Primary Doctor
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,true,false,true,false,false,8,7,6,7,Urgent Care
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,true,false,false,false,false,9,8,5,5,Emergency Room
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,true,true,true,true,true,9,6,2,5,Primary Doctor
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,true,true,false,true,true,9,8,4,9,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,true,true,true,false,true,9,8,2,7,Primary Doctor
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,true,true,false,false,true,9,8,3,5,Emergency Room
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,true,false,true,true,true,7,7,3,7,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,true,false,false,true,true,9,8,3,5,Emergency Room
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,true,false,true,false,true,9,6,6,10,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,true,false,false,false,true,8,7,5,9,Emergency Room
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,true,true,true,true,false,9,6,5,6,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,true,true,false,true,false,9,8,4,10,Urgent Care
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,true,true,true,false,false,7,7,4,7,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,true,true,false,false,false,9,7,6,9,Urgent Care
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,true,false,true,true,false,7,8,2,5,Urgent Care
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,true,false,false,true,false,8,8,2,10,Emergency Room
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,true,false,true,false,false,9,6,2,7,Urgent Care
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,true,false,false,false,false,9,8,4,6,Primary Doctor
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,false,true,true,true,true,7,6,5,7,Primary Doctor
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,false,true,false,true,true,8,8,2,7,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,false,true,true,false,true,7,7,2,9,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,false,true,false,false,true,9,6,2,7,Urgent Care
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,false,false,true,true,true,9,8,6,7,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,false,false,false,true,true,7,7,6,9,Primary Doctor
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,false,false,true,false,true,8,7,6,9,Urgent Care
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,false,false,false,false,true,7,7,3,6,Primary Doctor
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,false,true,true,true,false,7,7,4,10,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,false,true,false,true,false,7,8,2,9,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,false,true,true,false,false,9,7,2,7,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,false,true,false,false,false,9,7,5,6,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,false,false,true,true,false,9,8,2,5,Primary Doctor
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,false,false,false,true,false,7,8,2,6,Primary Doctor
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,false,false,true,false,false,8,8,6,10,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,true,false,false,false,false,false,7,7,4,8,Primary Doctor
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,false,true,true,true,true,7,7,6,7,Urgent Care
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,false,true,false,true,true,8,7,2,6,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,false,true,true,false,true,9,8,2,7,Primary Doctor
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,false,true,false,false,true,7,8,5,6,Urgent Care
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,false,false,true,true,true,8,7,4,7,Urgent Care
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,false,false,false,true,true,7,6,6,5,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,false,false,true,false,true,8,8,6,8,Urgent Care
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,false,false,false,false,true,7,8,6,8,Urgent Care
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,false,true,true,true,false,7,8,4,8,Emergency Room
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,false,true,false,true,false,9,7,2,10,Urgent Care
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,false,true,true,false,false,9,8,3,7,Urgent Care
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,false,true,false,false,false,8,6,6,8,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,false,false,true,true,false,7,8,5,9,Nothing
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,false,false,false,true,false,9,7,2,5,Emergency Room
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,false,false,true,false,false,7,7,3,7,Urgent Care
abdomen,18 – 45,male,a week or more,Right Upper Quadrant,4-7,false,false,false,false,false,false,7,7,5,7,Nothing
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,8-10,true,true,true,true,true,true,7,7,4,9,Urgent Care
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,8-10,true,true,true,false,true,true,8,6,6,7,Primary Doctor
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,8-10,true,true,true,true,false,true,8,6,5,5,Urgent Care
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,8-10,true,true,true,false,false,true,9,7,6,7,Nothing
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,8-10,true,true,false,true,true,true,7,6,2,6,Emergency Room
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,8-10,true,true,false,false,true,true,9,7,4,8,Nothing
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,8-10,true,true,false,true,false,true,7,7,5,8,Emergency Room
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,8-10,true,true,false,false,false,true,8,6,2,7,Emergency Room
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,8-10,true,true,true,true,true,false,8,6,5,7,Urgent Care
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,8-10,true,true,true,false,true,false,9,6,2,8,Emergency Room
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,8-10,true,true,true,true,false,false,9,7,5,5,Emergency Room
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,8-10,true,true,true,false,false,false,7,8,4,8,Urgent Care
abdomen,18 – 45,male,1-3 days,Right Upper Quadrant,8-10,true,true,false,true,true,false,9,7,6,8,Primary Doctor
